catalogNumber,assigned_tier,ucs_score,solidity,midrib_angle,symmetry_reconstructed,mask_path,leaf_index,petiole_length_px,lamina_length_px,status
12014,2,0.5846,0.5588,71.66,TRUE,data/masks/tier2_reflected/12014_reflected_18.png,18,215.87,39.4,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,3,0.5528,0.568,-75.8,FALSE,data/masks/tier3_open_curves/12014_curve_19.csv,19,29.0,44.6,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.7542,0.8303,89.84,TRUE,data/masks/tier2_reflected/12014_reflected_20.png,20,6.08,86.12,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,3,0.7347,0.7513,-77.91,FALSE,data/masks/tier3_open_curves/12014_curve_21.csv,21,94.0,83.36,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.8316,0.6971,-73.29,TRUE,data/masks/tier2_reflected/12014_reflected_22.png,22,19.42,74.95,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7174,0.5452,-62.03,TRUE,data/masks/tier2_reflected/12014_reflected_23.png,23,146.37,16.12,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,3,0.5393,0.3475,-78.54,FALSE,data/masks/tier3_open_curves/12014_curve_24.csv,24,37.0,31.38,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.8191,0.7241,76.79,TRUE,data/masks/tier2_reflected/12014_reflected_25.png,25,59.67,91.68,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7833,0.4998,-87.99,TRUE,data/masks/tier2_reflected/12014_reflected_26.png,26,402.15,45.01,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7382,0.6993,73.13,TRUE,data/masks/tier2_reflected/12014_reflected_27.png,27,90.14,10.05,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,1,0.8686,0.7778,-76.94,FALSE,data/masks/tier1_intact/12014_leaf_28.png,28,104.56,13.34,TIER_1_INTACT_EXTRACTED
12014,2,0.8212,0.75,-86.48,TRUE,data/masks/tier2_reflected/12014_reflected_29.png,29,166.19,18.03,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,1,0.8511,0.9004,76.4,FALSE,data/masks/tier1_intact/12014_leaf_30.png,30,21.38,291.67,TIER_1_INTACT_EXTRACTED
12014,2,0.7861,0.6893,-63.05,TRUE,data/masks/tier2_reflected/12014_reflected_31.png,31,104.01,11.66,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8184,0.8583,-79.43,TRUE,data/masks/tier2_reflected/12014_reflected_32.png,32,70.03,8.0,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7387,0.6857,85.44,TRUE,data/masks/tier2_reflected/12014_reflected_33.png,33,108.12,12.04,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8603,0.3689,-66.52,TRUE,data/masks/tier2_reflected/12014_reflected_34.png,34,83.57,9.49,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7431,0.7284,80.86,TRUE,data/masks/tier2_reflected/12014_reflected_35.png,35,88.07,10.2,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,3,0.669,0.7339,85.3,FALSE,data/masks/tier3_open_curves/12014_curve_36.csv,36,8.0,78.41,TIER_3_OPEN_CURVE_EXTRACTED
12014,3,0.728,0.5031,76.01,FALSE,data/masks/tier3_open_curves/12014_curve_37.csv,37,18.0,61.98,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.8237,0.6132,82.57,TRUE,data/masks/tier2_reflected/12014_reflected_38.png,38,65.76,133.51,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.8449,0.6593,-86.73,TRUE,data/masks/tier2_reflected/12014_reflected_39.png,39,18.03,63.2,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.6743,0.6828,69.6,TRUE,data/masks/tier2_reflected/12014_reflected_40.png,40,173.49,19.65,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8704,0.4884,81.68,TRUE,data/masks/tier2_reflected/12014_reflected_41.png,41,121.06,13.15,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7473,0.2108,-56.74,TRUE,data/masks/tier2_reflected/12014_reflected_42.png,42,122.33,21.63,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,3,0.6454,0.5046,71.36,FALSE,data/masks/tier3_open_curves/12014_curve_43.csv,43,28.0,28.16,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.6594,0.7092,72.46,TRUE,data/masks/tier2_reflected/12014_reflected_44.png,44,72.78,8.25,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8075,0.7332,88.21,TRUE,data/masks/tier2_reflected/12014_reflected_45.png,45,216.59,24.08,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.61,0.8025,89.15,TRUE,data/masks/tier2_reflected/12014_reflected_46.png,46,58.08,317.4,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,1,0.8846,0.8041,-24.12,FALSE,data/masks/tier1_intact/12014_leaf_47.png,47,28.28,2.83,TIER_1_INTACT_EXTRACTED
12014,2,0.8201,0.7608,-83.26,TRUE,data/masks/tier2_reflected/12014_reflected_48.png,48,100.04,11.0,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7698,0.6629,-84.98,TRUE,data/masks/tier2_reflected/12014_reflected_49.png,49,112.54,12.04,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.8145,0.8303,72.02,TRUE,data/masks/tier2_reflected/12014_reflected_50.png,50,156.87,17.09,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,3,0.5526,0.2946,-89.83,FALSE,data/masks/tier3_open_curves/12014_curve_51.csv,51,58.0,37.66,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.7781,0.6168,-87.99,TRUE,data/masks/tier2_reflected/12014_reflected_52.png,52,128.66,136.62,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7004,0.6928,-87.16,TRUE,data/masks/tier2_reflected/12014_reflected_53.png,53,167.86,19.1,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,1,0.8716,0.8612,-89.29,FALSE,data/masks/tier1_intact/12014_leaf_54.png,54,8.06,92.35,TIER_1_INTACT_EXTRACTED
12014,2,0.7724,0.8194,71.37,TRUE,data/masks/tier2_reflected/12014_reflected_55.png,55,13.15,111.99,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.8376,0.7552,86.64,TRUE,data/masks/tier2_reflected/12014_reflected_56.png,56,69.05,7.07,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.832,0.7009,-87.4,TRUE,data/masks/tier2_reflected/12014_reflected_57.png,57,219.08,24.02,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7648,0.7762,-82.32,TRUE,data/masks/tier2_reflected/12014_reflected_58.png,58,103.58,11.18,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.8725,0.6555,83.77,TRUE,data/masks/tier2_reflected/12014_reflected_59.png,59,34.71,167.69,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8714,0.7192,76.32,TRUE,data/masks/tier2_reflected/12014_reflected_60.png,60,213.6,24.04,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.861,0.6764,74.8,TRUE,data/masks/tier2_reflected/12014_reflected_61.png,61,21.38,31.4,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.6286,0.682,-74.56,TRUE,data/masks/tier2_reflected/12014_reflected_62.png,62,69.26,153.69,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8046,0.7756,-88.18,TRUE,data/masks/tier2_reflected/12014_reflected_63.png,63,6.0,106.3,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7335,0.7587,85.91,TRUE,data/masks/tier2_reflected/12014_reflected_64.png,64,16.03,140.29,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7903,0.7843,83.51,TRUE,data/masks/tier2_reflected/12014_reflected_65.png,65,98.18,11.05,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7364,0.6435,71.97,TRUE,data/masks/tier2_reflected/12014_reflected_66.png,66,41.19,6.08,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8083,0.7901,79.1,TRUE,data/masks/tier2_reflected/12014_reflected_67.png,67,6.08,78.85,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7742,0.5749,81.46,TRUE,data/masks/tier2_reflected/12014_reflected_68.png,68,412.42,45.4,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7335,0.6148,-84.11,TRUE,data/masks/tier2_reflected/12014_reflected_69.png,69,152.0,79.01,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.6832,0.6448,-44.16,TRUE,data/masks/tier2_reflected/12014_reflected_70.png,70,63.13,7.07,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7215,0.7524,77.02,TRUE,data/masks/tier2_reflected/12014_reflected_71.png,71,88.46,10.05,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.6003,0.5595,79.52,TRUE,data/masks/tier2_reflected/12014_reflected_72.png,72,52.17,150.23,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.752,0.599,-88.88,TRUE,data/masks/tier2_reflected/12014_reflected_73.png,73,158.01,65.01,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,3,0.688,0.465,-58.52,FALSE,data/masks/tier3_open_curves/12014_curve_74.csv,74,27.0,65.6,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.6768,0.6773,-76.57,TRUE,data/masks/tier2_reflected/12014_reflected_75.png,75,21.38,138.28,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,1,0.8516,0.7524,-84.36,FALSE,data/masks/tier1_intact/12014_leaf_76.png,76,15.0,51.01,TIER_1_INTACT_EXTRACTED
12014,2,0.8259,0.7181,77.34,TRUE,data/masks/tier2_reflected/12014_reflected_77.png,77,88.28,10.2,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7338,0.5957,7.77,TRUE,data/masks/tier2_reflected/12014_reflected_78.png,78,97.49,11.18,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7226,0.7336,1.98,TRUE,data/masks/tier2_reflected/12014_reflected_79.png,79,15.03,72.34,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.6984,0.6617,-66.46,TRUE,data/masks/tier2_reflected/12014_reflected_80.png,80,69.12,8.25,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7861,0.7116,-87.75,TRUE,data/masks/tier2_reflected/12014_reflected_81.png,81,113.0,13.0,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.6958,0.389,65.08,TRUE,data/masks/tier2_reflected/12014_reflected_82.png,82,144.56,15.81,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.6096,0.5607,81.6,TRUE,data/masks/tier2_reflected/12014_reflected_83.png,83,350.89,38.64,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.7578,0.7532,-77.76,TRUE,data/masks/tier2_reflected/12014_reflected_84.png,84,26.48,125.13,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.6582,0.6811,-77.54,TRUE,data/masks/tier2_reflected/12014_reflected_85.png,85,75.29,10.44,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,1,0.9379,0.9402,-78.23,FALSE,data/masks/tier1_intact/12014_leaf_86.png,86,51.42,77.37,TIER_1_INTACT_EXTRACTED
12014,2,0.7705,0.8384,62.63,TRUE,data/masks/tier2_reflected/12014_reflected_87.png,87,11.66,121.43,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.7547,0.4899,87.54,TRUE,data/masks/tier2_reflected/12014_reflected_88.png,88,246.08,27.07,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,1,0.9203,0.7924,10.16,FALSE,data/masks/tier1_intact/12014_leaf_89.png,89,27.0,117.0,TIER_1_INTACT_EXTRACTED
12014,2,0.843,0.7377,-87.83,TRUE,data/masks/tier2_reflected/12014_reflected_90.png,90,141.06,211.12,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,3,0.7333,0.5222,-48.74,FALSE,data/masks/tier3_open_curves/12014_curve_91.csv,91,16.0,20.0,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.8066,0.3859,-84.17,TRUE,data/masks/tier2_reflected/12014_reflected_92.png,92,357.97,39.32,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.9187,0.6258,-86.1,TRUE,data/masks/tier2_reflected/12014_reflected_93.png,93,65.28,100.4,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,3,0.5842,0.4896,-85.62,FALSE,data/masks/tier3_open_curves/12014_curve_94.csv,94,20.0,20.02,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.7449,0.6494,-73.44,TRUE,data/masks/tier2_reflected/12014_reflected_95.png,95,8.25,93.56,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,3,0.6506,0.3629,-60.04,FALSE,data/masks/tier3_open_curves/12014_curve_96.csv,96,59.0,22.36,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.7167,0.7616,52.76,TRUE,data/masks/tier2_reflected/12014_reflected_97.png,97,4.47,63.63,TIER_2_SYMMETRY_REFLECTED_UPPER
12014,2,0.8426,0.4318,23.01,TRUE,data/masks/tier2_reflected/12014_reflected_98.png,98,124.23,13.93,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,2,0.8124,0.4848,34.04,TRUE,data/masks/tier2_reflected/12014_reflected_99.png,99,111.02,38.6,TIER_2_SYMMETRY_REFLECTED_LOWER
12014,1,0.8786,0.7629,-50.49,FALSE,data/masks/tier1_intact/12014_leaf_100.png,100,2.24,55.23,TIER_1_INTACT_EXTRACTED
12014,3,0.5778,0.6384,-78.49,FALSE,data/masks/tier3_open_curves/12014_curve_101.csv,101,18.0,19.24,TIER_3_OPEN_CURVE_EXTRACTED
12014,2,0.775,0.6743,-62.85,TRUE,data/masks/tier2_reflected/12014_reflected_102.png,102,87.66,30.53,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.7655,0.7692,84.94,TRUE,data/masks/tier2_reflected/131390_reflected_0.png,0,99.98,11.18,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,3,0.6859,0.7271,-67.25,FALSE,data/masks/tier3_open_curves/131390_curve_1.csv,1,29.0,292.95,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7928,0.7749,-58.66,TRUE,data/masks/tier2_reflected/131390_reflected_2.png,2,83.73,9.43,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,2,0.8232,0.7574,-14.58,TRUE,data/masks/tier2_reflected/131390_reflected_3.png,3,55.66,6.32,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.7559,0.5985,-71.71,TRUE,data/masks/tier2_reflected/131390_reflected_4.png,4,68.54,738.48,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,2,0.6794,0.7144,-82.24,TRUE,data/masks/tier2_reflected/131390_reflected_5.png,5,188.45,21.02,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,1,0.891,0.7854,-79.11,FALSE,data/masks/tier1_intact/131390_leaf_6.png,6,102.61,153.06,TIER_1_INTACT_EXTRACTED
131390,1,0.8596,0.8378,-57.79,FALSE,data/masks/tier1_intact/131390_leaf_7.png,7,170.42,255.63,TIER_1_INTACT_EXTRACTED
131390,3,0.7749,0.8347,-41.72,FALSE,data/masks/tier3_open_curves/131390_curve_8.csv,8,12.0,70.6,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.8133,0.783,-17.74,TRUE,data/masks/tier2_reflected/131390_reflected_9.png,9,4.12,27.29,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.7065,0.6398,-6.26,FALSE,data/masks/tier3_open_curves/131390_curve_10.csv,10,12.0,69.87,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7536,0.8203,-37.92,FALSE,data/masks/tier3_open_curves/131390_curve_11.csv,11,26.0,27.29,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7663,0.5653,-74.94,FALSE,data/masks/tier3_open_curves/131390_curve_12.csv,12,40.0,453.18,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.781,0.863,-54.17,FALSE,data/masks/tier3_open_curves/131390_curve_13.csv,13,13.0,22.2,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7206,0.7831,-33.91,FALSE,data/masks/tier3_open_curves/131390_curve_14.csv,14,38.0,480.41,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7851,0.8995,-43.43,FALSE,data/masks/tier3_open_curves/131390_curve_15.csv,15,37.0,380.06,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7272,0.8053,3.45,TRUE,data/masks/tier2_reflected/131390_reflected_16.png,16,132.83,15.13,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,2,0.8201,0.7115,-74.75,TRUE,data/masks/tier2_reflected/131390_reflected_17.png,17,14.56,269.0,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,2,0.8282,0.8054,-60.53,TRUE,data/masks/tier2_reflected/131390_reflected_18.png,18,7.21,40.31,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,3,0.7505,0.8179,51.02,FALSE,data/masks/tier3_open_curves/131390_curve_19.csv,19,34.0,163.62,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7872,0.8218,-25.21,TRUE,data/masks/tier2_reflected/131390_reflected_20.png,20,5.39,106.44,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.7097,0.766,-17.82,TRUE,data/masks/tier2_reflected/131390_reflected_21.png,21,138.84,14.87,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,3,0.6753,0.6121,-30.8,FALSE,data/masks/tier3_open_curves/131390_curve_22.csv,22,17.0,581.76,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7362,0.8586,80.12,FALSE,data/masks/tier3_open_curves/131390_curve_23.csv,23,14.0,223.09,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.8237,0.8884,75.75,TRUE,data/masks/tier2_reflected/131390_reflected_24.png,24,38.9,285.57,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,3,0.6789,0.6971,-8.85,FALSE,data/masks/tier3_open_curves/131390_curve_25.csv,25,18.0,21.38,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7169,0.5482,-58.57,FALSE,data/masks/tier3_open_curves/131390_curve_26.csv,26,60.0,512.18,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.8335,0.7698,-88.43,TRUE,data/masks/tier2_reflected/131390_reflected_27.png,27,31.02,63.07,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.6984,0.6618,-71.42,FALSE,data/masks/tier3_open_curves/131390_curve_28.csv,28,13.0,335.22,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7222,0.7432,-50.77,FALSE,data/masks/tier3_open_curves/131390_curve_29.csv,29,17.0,355.3,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7525,0.7127,81.58,TRUE,data/masks/tier2_reflected/131390_reflected_30.png,30,38.12,132.46,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.6975,0.6755,69.32,FALSE,data/masks/tier3_open_curves/131390_curve_31.csv,31,32.0,148.56,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7868,0.8699,-44.66,FALSE,data/masks/tier3_open_curves/131390_curve_32.csv,32,7.0,418.55,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7444,0.6639,-61.34,TRUE,data/masks/tier2_reflected/131390_reflected_33.png,33,211.55,23.71,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,2,0.8117,0.8206,-81.36,TRUE,data/masks/tier2_reflected/131390_reflected_34.png,34,122.26,13.04,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.8067,0.6033,52.72,TRUE,data/masks/tier2_reflected/131390_reflected_35.png,35,4.24,44.82,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,2,0.7942,0.7189,-78.74,TRUE,data/masks/tier2_reflected/131390_reflected_36.png,36,24.19,179.48,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,3,0.6136,0.6804,-66.21,FALSE,data/masks/tier3_open_curves/131390_curve_37.csv,37,30.0,307.0,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7913,0.8079,-25.22,TRUE,data/masks/tier2_reflected/131390_reflected_38.png,38,29.12,112.93,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,1,0.9237,0.8893,-57.33,FALSE,data/masks/tier1_intact/131390_leaf_39.png,39,6.71,119.47,TIER_1_INTACT_EXTRACTED
131390,1,0.9361,0.8434,-67.96,FALSE,data/masks/tier1_intact/131390_leaf_40.png,40,6.32,89.89,TIER_1_INTACT_EXTRACTED
131390,1,0.9079,0.8783,-80.1,FALSE,data/masks/tier1_intact/131390_leaf_41.png,41,3.16,67.68,TIER_1_INTACT_EXTRACTED
131390,2,0.8365,0.8714,34.09,TRUE,data/masks/tier2_reflected/131390_reflected_42.png,42,39.56,294.36,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,1,0.8513,0.8737,-21.82,FALSE,data/masks/tier1_intact/131390_leaf_43.png,43,324.23,35.78,TIER_1_INTACT_EXTRACTED
131390,3,0.7531,0.6952,-46.58,FALSE,data/masks/tier3_open_curves/131390_curve_44.csv,44,70.0,292.07,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7142,0.8114,-70.36,TRUE,data/masks/tier2_reflected/131390_reflected_45.png,45,285.04,31.38,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,1,0.8994,0.7971,-0.81,FALSE,data/masks/tier1_intact/131390_leaf_46.png,46,210.44,23.54,TIER_1_INTACT_EXTRACTED
131390,3,0.6964,0.7081,-4.02,FALSE,data/masks/tier3_open_curves/131390_curve_47.csv,47,29.0,24.33,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7725,0.8268,-77.77,TRUE,data/masks/tier2_reflected/131390_reflected_48.png,48,8.06,93.06,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,2,0.8246,0.8743,20.79,TRUE,data/masks/tier2_reflected/131390_reflected_49.png,49,35.78,54.13,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.8021,0.7251,3.01,TRUE,data/masks/tier2_reflected/131390_reflected_50.png,50,19.03,29.07,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,1,0.8799,0.7815,-70.71,FALSE,data/masks/tier1_intact/131390_leaf_51.png,51,98.11,10.3,TIER_1_INTACT_EXTRACTED
131390,2,0.6439,0.4182,-17.22,TRUE,data/masks/tier2_reflected/131390_reflected_52.png,52,294.68,32.98,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.7946,0.6785,-40.76,TRUE,data/masks/tier2_reflected/131390_reflected_53.png,53,3.61,45.49,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.7672,0.7762,-60.63,FALSE,data/masks/tier3_open_curves/131390_curve_54.csv,54,14.0,83.24,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7552,0.7731,-77.54,TRUE,data/masks/tier2_reflected/131390_reflected_55.png,55,34.21,50.7,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.7815,0.8378,38.58,TRUE,data/masks/tier2_reflected/131390_reflected_56.png,56,89.64,10.0,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.6906,0.3891,-55.79,FALSE,data/masks/tier3_open_curves/131390_curve_57.csv,57,42.0,22.02,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7367,0.5129,2.3,FALSE,data/masks/tier3_open_curves/131390_curve_58.csv,58,208.0,239.53,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.6715,0.5109,-10.27,FALSE,data/masks/tier3_open_curves/131390_curve_59.csv,59,142.0,47.04,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.8209,0.7691,-0.81,TRUE,data/masks/tier2_reflected/131390_reflected_60.png,60,218.04,29.02,TIER_2_SYMMETRY_REFLECTED_LOWER
131390,2,0.7872,0.7165,-17.24,TRUE,data/masks/tier2_reflected/131390_reflected_61.png,61,93.64,10.77,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.6206,0.5578,-24.28,FALSE,data/masks/tier3_open_curves/131390_curve_62.csv,62,45.0,233.93,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7038,0.5596,9.73,TRUE,data/masks/tier2_reflected/131390_reflected_63.png,63,115.52,32.76,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.7541,0.6146,25.41,FALSE,data/masks/tier3_open_curves/131390_curve_64.csv,64,55.0,217.91,TIER_3_OPEN_CURVE_EXTRACTED
131390,3,0.7623,0.7417,-45.93,FALSE,data/masks/tier3_open_curves/131390_curve_65.csv,65,12.0,47.2,TIER_3_OPEN_CURVE_EXTRACTED
131390,1,0.8556,0.7904,82.64,FALSE,data/masks/tier1_intact/131390_leaf_66.png,66,177.37,19.1,TIER_1_INTACT_EXTRACTED
131390,2,0.484,0.4087,83.23,TRUE,data/masks/tier2_reflected/131390_reflected_67.png,67,535.61,59.03,TIER_2_SYMMETRY_REFLECTED_UPPER
131390,3,0.735,0.6087,-24.96,FALSE,data/masks/tier3_open_curves/131390_curve_68.csv,68,14.0,330.83,TIER_3_OPEN_CURVE_EXTRACTED
131390,2,0.7318,0.7816,2.89,TRUE,data/masks/tier2_reflected/131390_reflected_69.png,69,78.23,244.66,TIER_2_SYMMETRY_REFLECTED_UPPER
13769,2,0.826,0.7562,41.05,TRUE,data/masks/tier2_reflected/13769_reflected_0.png,0,34.66,77.1,TIER_2_SYMMETRY_REFLECTED_UPPER
13769,1,0.9024,0.9129,-79.29,FALSE,data/masks/tier1_intact/13769_leaf_1.png,1,34.48,51.24,TIER_1_INTACT_EXTRACTED
13769,2,0.8863,0.6745,-77.21,TRUE,data/masks/tier2_reflected/13769_reflected_2.png,2,52.63,35.17,TIER_2_SYMMETRY_REFLECTED_LOWER
13769,2,0.7873,0.7727,-80.33,TRUE,data/masks/tier2_reflected/13769_reflected_3.png,3,113.0,13.0,TIER_2_SYMMETRY_REFLECTED_LOWER
13769,2,0.7616,0.5909,-70.93,TRUE,data/masks/tier2_reflected/13769_reflected_4.png,4,32.28,26.93,TIER_2_SYMMETRY_REFLECTED_LOWER
13769,2,0.8522,0.7107,-77.06,TRUE,data/masks/tier2_reflected/13769_reflected_5.png,5,5.1,41.44,TIER_2_SYMMETRY_REFLECTED_LOWER
13769,3,0.7058,0.2777,76.71,FALSE,data/masks/tier3_open_curves/13769_curve_6.csv,6,14.0,143.25,TIER_3_OPEN_CURVE_EXTRACTED
13769,3,0.7819,0.79,-57.24,FALSE,data/masks/tier3_open_curves/13769_curve_7.csv,7,28.0,243.94,TIER_3_OPEN_CURVE_EXTRACTED
13769,2,0.8677,0.7008,-85.95,TRUE,data/masks/tier2_reflected/13769_reflected_8.png,8,63.2,95.26,TIER_2_SYMMETRY_REFLECTED_LOWER
13769,1,0.8608,0.7239,-32.48,FALSE,data/masks/tier1_intact/13769_leaf_9.png,9,73.36,8.06,TIER_1_INTACT_EXTRACTED
13769,1,0.8998,0.7427,-84.04,FALSE,data/masks/tier1_intact/13769_leaf_10.png,10,75.8,8.06,TIER_1_INTACT_EXTRACTED
13769,2,0.6418,0.5927,75.12,TRUE,data/masks/tier2_reflected/13769_reflected_11.png,11,64.03,72.28,TIER_2_SYMMETRY_REFLECTED_LOWER
